stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
ES:Euskotren:StopPlaceEntrance:2588_Entrada_E1:,,Irteera (Iparragirre 13),,"Calle de Iparraguirre, 48 / Gernika-Lumo",43.30698,-2.680176,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2588:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2588_Entrada_E2:,,Irteera (Iparragirre 62),,"Calle de Iparraguirre, 48 / Gernika-Lumo",43.306416,-2.680566,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2588:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2589_Entrada_E1:,,Irteera (Colón),,"Paseo de Colón, 25 / Irun",43.340833,-1.796133,ES:Euskotren:Zone:43:,,2,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2589_Entrada_E2:,,Irteera 2 (Colón),,"Paseo de Colón, 25 / Irun",43.340876,-1.796195,ES:Euskotren:Zone:43:,,2,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2589_Entrada_E3:,,Irteera (Cipriano Larrañaga),,"Paseo de Colón, 25 / Irun",43.341305,-1.795768,ES:Euskotren:Zone:43:,,2,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2590_Entrada_E1:,,Irteera,,"Paseo de Anoeta, 32 / Donostia-San Sebastián",43.30219,-1.975035,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2590:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2591_Entrada_E1:,,Irteeera,,"Calle de Santa Ana, 10 / Etxebarri",43.245592,-2.89104,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2591:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2592_Entrada_E1:,,Irteera (N634 gaineko pasabidea),,"Olazkoegia auzoa, 64, bajo / Aia",43.274456,-2.125731,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2592_Entrada_E2:,,Irteera (Aparkalekuko eskailerak),,"Olazkoegia auzoa, 64, bajo / Aia",43.274281,-2.126246,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2592:,,2,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2592_Entrada_E3:,,Irteera (Aparkalekuko igogailua),,"Olazkoegia auzoa, 64, bajo / Aia",43.274273,-2.125878,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2593_Entrada_E1:,,Irteeera,,"Calle de Carles Gongoiti, s/n / Gernika-Lumo",43.319913,-2.676873,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2593:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2594_Entrada_E1:,,Irteera (Tiburtzio Anitua),,"Av de Otaola, 24B / Eibar",43.180655,-2.48749,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2594:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2594_Entrada_E2:,,Irteera (Torrekua),,"Av de Otaola, 24B / Eibar",43.180655,-2.48749,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2594:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2595_Entrada_E1:,,Irteera,,"Mintxine bidea, 4 / Sondika",43.298293,-2.927641,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2595:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2596_Entrada_E1:,,Irteeera (BI-635),,"Barrio de la Astelarre, 93 / Muxika",43.287138,-2.689444,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2596:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2596_Entrada_E2:,,Irteeera (Geltokiko eraikina),,"Barrio de la Astelarre, 93 / Muxika",43.286855,-2.689521,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2596:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2597_Entrada_E1:,,Irteera,,Calle Tiboli / Bilbao,43.268945,-2.92505,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2597:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2598_Entrada_E1:,,Irteera (Parking),,"Calle Txomin Egileor, 48 / Galdakao",43.228867,-2.854227,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2598:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2598_Entrada_E2:,,Irteera (Edificio),,"Calle Txomin Egileor, 48 / Galdakao",43.228935,-2.85351,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2598:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2598_Entrada_E3:,,Irteera (Txomin Egileor),,"Calle Txomin Egileor, 48 / Galdakao",43.228883,-2.853389,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2598:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2598_Entrada_E4:,,Irteera (Fábrica Explosivos),,"Calle Txomin Egileor, 48 / Galdakao",43.228751,-2.853473,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2598:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2599_Entrada_E1:,,Irteera,,"Barrio de Axpe, 138-141 / Busturia",43.390443,-2.693605,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2599:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2599_Entrada_E2:,,Irteera (Geltokiko hegoaldetik),,"Barrio de Axpe, 138-141 / Busturia",43.390949,-2.693801,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2599:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2599_Entrada_E3:,,Irteera (Geltokiko iparraldetik),,"Barrio de Axpe, 138-141 / Busturia",43.39121,-2.69395,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2599:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2599_Entrada_E4:,,Irteera (Sukarrietatik),,"Barrio de Axpe, 138-141 / Busturia",43.391562,-2.694038,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2599:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2600_Entrada_E1:,,Irteeera (Geltoki kalea),,"Geltoki kalea, 2, bajo / Berriz",43.168829,-2.574356,ES:Euskotren:Zone:7:,,2,ES:Euskotren:StopPlace:2600:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2600_Entrada_E2:,,Irteeera (Arkaraz kalea),,"Geltoki kalea, 2, bajo / Berriz",43.168302,-2.574343,ES:Euskotren:Zone:7:,,2,ES:Euskotren:StopPlace:2600:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2601_Entrada_E1:,,Irteera,,"Calle Elotxelerri, s/n / Loiu",43.29409,-2.915302,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2601_Entrada_E2:,,Irteera,,"Calle Elotxelerri, s/n / Loiu",43.294184,-2.914873,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2602_Entrada_E1:,,Irteera,,"Av de Guipuzkoa, 11-25 / Ermua",43.182915,-2.498922,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2602:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2603_Entrada_E1:,,Irteera,,Calle de Trañaetxoste / Abadiño,43.165309,-2.612661,ES:Euskotren:Zone:7:,,2,ES:Euskotren:StopPlace:2603:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2604_Entrada_E1:,,Irteera (Behekoa),,"Calle de Estazioko, 1, bajo / Zumaia",43.291975,-2.251763,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2604:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2604_Entrada_E2:,,Irteera (Goikoa),,"Calle de Estazioko, 1, bajo / Zumaia",43.291591,-2.251871,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2604:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2606_Entrada_E1:,,Irteera,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.19484,-2.696775,ES:Euskotren:Zone:6:,,2,ES:Euskotren:StopPlace:2606:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2607_Entrada_E1:,,Irteera (Barrio Aretxalde),,"Barrio de Aretxalde, 78-84 / Lezama",43.273491,-2.835779,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2607:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2608_Entrada_E1:,,Irteera (Aloña Mendilerroa kalea),,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310625,-1.967519,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2608:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2608_Entrada_E2:,,Irteera (Urbia kalea),,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310796,-1.967629,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2608:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2608_Entrada_E3:,,Irteera (La Salle),,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310106,-1.968506,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2608:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2608_Entrada_E4:,,Irteera (La Salle),,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310235,-1.968624,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2608:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2609_Entrada_E1:,,Irteera,,Avda. Gabriel Aresti / Bilbao,43.257983,-2.906734,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2609_Entrada_E2:,,Irteera,,Avda. Gabriel Aresti / Bilbao,43.257983,-2.906734,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2609_Entrada_E3:,,Irteera,,Avda. Gabriel Aresti / Bilbao,43.259595,-2.907823,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2609_Entrada_E4:,,Irteera,,Avda. Gabriel Aresti / Bilbao,43.257991,-2.906718,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2610_Entrada_E1:,,Irteera,,"Avda. Galtzaraborda, s/n / Errenteria",43.312407,-1.905939,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2610:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2611_Entrada_E1:,,Irteera,,"Carr. Asua-Erletxes, 35 / Sondika",43.300331,-2.940957,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2611:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2612_Entrada_E1:,,Irteera,,"Barrio Arragua, s/n / Oiartzun",43.308605,-1.879944,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2612:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2613_Entrada_E1:,,Irteera,,"Barrio de San Isidro, 3 / Zestoa",43.278064,-2.270868,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2613:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2614_Entrada_E1:,,Irteera,,"Barrio de Arteaga, 14 / Derio",43.290916,-2.886621,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2614:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2614_Entrada_E2:,,Irteera,,"Barrio de Arteaga, 14 / Derio",43.290946,-2.886767,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2614_Entrada_E3:,,Irteera,,"Barrio de Arteaga, 14 / Derio",43.290863,-2.887587,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2614_Entrada_E4:,,Irteera,,"Barrio de Arteaga, 14 / Derio",43.29052,-2.886124,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2615_Entrada_E1:,,Irteeera,,"Barrio de Axpe, 35 / Busturia",43.380125,-2.693183,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2615:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2616_Entrada_E1:,,Irteeera,,"Calle Geltoki, 1 bajo / Mundaka",43.408873,-2.700842,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2616:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2617_Entrada_E1:,,Irteera (Via Vieja de Lezama),,Calle Zumaia / Bilbao,43.264899,-2.913396,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2617_Entrada_E2:,,Irteeera (Plaza Iturriondo),,Calle Zumaia / Bilbao,43.264131,-2.913121,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2617_Entrada_E3:,,Irteera (Zumaia),,Calle Zumaia / Bilbao,43.26491,-2.914975,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2618_Entrada_E1:,,Irteera (Askatasun Etorbidea),,"Calle Geltoki, 2 / Durango",43.169233,-2.63505,ES:Euskotren:Zone:7:,,2,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2618_Entrada_E2:,,Irteera (Ezkurdi),,"Calle Geltoki, 2 / Durango",43.169433,-2.634134,ES:Euskotren:Zone:7:,,2,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2618_Entrada_E3:,,Irteera (Ezkurdi Igogailua),,"Calle Geltoki, 2 / Durango",43.169593,-2.634542,ES:Euskotren:Zone:7:,,2,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2619_Entrada_E1:,,Irteera,,"Estación, 21, bajo / Eibar",43.186902,-2.465768,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2619:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2620_Entrada_E1:,,Irteeera,,Barrio de Barroeta / Bedia,43.206327,-2.798004,ES:Euskotren:Zone:6:,,2,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2621_Entrada_E1:,,Irteera,,Paseo de Lugaritz / Donostia-San Sebastián,43.302385,-2.000805,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2621:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2622_Entrada_E1:,,Irteera (Kanpokoa),,"Trenbide kalea, 14, bajo / Elgoibar",43.213498,-2.416054,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2622:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2622_Entrada_E2:,,Irteera (Eraikinetik),,"Trenbide kalea, 14, bajo / Elgoibar",43.213605,-2.415938,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2622:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2624_Entrada_E1:,,Irteera,,"Avd. Jose Elosegi, 297 / Donostia-San Sebastián",43.319878,-1.937997,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2624:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2625_Entrada_E1:,,Irteera (Fanderia Kalea),,Avda. Fanderia / Errenteria,43.308315,-1.889456,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2625:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2625_Entrada_E2:,,Irteera (Erramon Astibia),,Avda. Fanderia / Errenteria,43.308026,-1.889392,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2625:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2626_Entrada_E1:,,Irteera (Mendebaldea),,"Calle de Donosti, 8 / Elgoibar",43.235915,-2.400003,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2626:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2626_Entrada_E2:,,Irteera (Ekialdea),,"Calle de Donosti, 8 / Elgoibar",43.236158,-2.399222,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2626:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2627_Entrada_E1:,,Irteera,,Av de Guipuzkoa 35 / Ermua,43.179417,-2.495876,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2627:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2629_Entrada_E1:,,Irteera,,Camino de Molinaga / Loiu,43.29446,-2.905451,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2629:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2631_Entrada_E1:,,Irteera (Santa Barbara),,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316939,-1.93007,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2631:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2631_Entrada_E2:,,Irteera (Larratxo),,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316672,-1.932916,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2631:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2631_Entrada_E3:,,Irteera (Igogailua),,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.31645,-1.931511,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2631:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2632_Entrada_E1:,,Irteera,,Avda. Elizatxo / Irun,43.330294,-1.816892,ES:Euskotren:Zone:43:,,2,ES:Euskotren:StopPlace:2632:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2633_Entrada_E1:,,"Irteera (2. nasarakao sarrera zaharra, eraikinetik)",,"Plaza Arakistain, 6 / Deba",43.293609,-2.355287,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2633:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2633_Entrada_E2:,,Irteera (2. nasarako sarrera berria),,"Plaza Arakistain, 6 / Deba",43.29384,-2.355316,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2633:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2633_Entrada_E3:,,Irteera (1. nasarako sarrera herri aldetik),,"Plaza Arakistain, 6 / Deba",43.294298,-2.355362,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2633:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2633_Entrada_E4:,,Irteera (1. nasarako sarrera kai aldetik),,"Plaza Arakistain, 6 / Deba",43.29432,-2.355566,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2633:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2635_Entrada_E1:,,Irteeera (Torrekua),,Calle de Amaña / Eibar,43.184348,-2.480614,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2635:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2635_Entrada_E2:,,Irteeera (Torrekua Igogailua),,Calle de Amaña / Eibar,43.184482,-2.480429,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2635:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2636_Entrada_E1:,,Irteera ,,Calle de los Balleneros / Irun,43.336496,-1.803283,ES:Euskotren:Zone:43:,,2,ES:Euskotren:StopPlace:2636:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2637_Entrada_E1:,,Irteera,,"Calle Sabino Arana, 42, bajo / Amorebieta-Etxano",43.216857,-2.73659,ES:Euskotren:Zone:6:,,2,ES:Euskotren:StopPlace:2637:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2638_Entrada_E1:,,Irteera,,"Barrio de Aretxalde,156 / Lezama",43.276494,-2.845999,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2638_Entrada_E2:,,Irteera,,"Barrio de Aretxalde,156 / Lezama",43.27644,-2.846216,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2639_Entrada_E1:,,Irteeera (Acceso a la Iglesía),,"C/ Bernar Etxepare, 33 / Etxebarri",43.251891,-2.886943,ES:Euskotren:Zone:18:,,2,ES:Euskotren:StopPlace:2639:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2639_Entrada_E2:,,Irteeera (Acceso Barrio Kukullaga),,"C/ Bernar Etxepare, 33 / Etxebarri",43.251618,-2.887772,ES:Euskotren:Zone:18:,,2,ES:Euskotren:StopPlace:2639:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2639_Entrada_E3:,,Irteeera (Forua),,"C/ Bernar Etxepare, 33 / Etxebarri",43.250978,-2.889929,ES:Euskotren:Zone:18:,,2,ES:Euskotren:StopPlace:2639:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2639_Entrada_E4:,,Irteeera (Ascesnor Forua),,"C/ Bernar Etxepare, 33 / Etxebarri",43.251268,-2.889856,ES:Euskotren:Zone:18:,,2,ES:Euskotren:StopPlace:2639:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2640_Entrada_E1:,,Irteera,,"Calle de Barrena, 9-11 / Eibar",43.190405,-2.454225,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2640:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2641_Entrada_E1:,,Irteeera (Zumalakarregi),,Calle Trauko / Bilbao,43.265525,-2.920582,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2641_Entrada_E2:,,Irteeera (Plaza de las Escuelas),,Calle Trauko / Bilbao,43.267126,-2.921317,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2641_Entrada_E3:,,Irteeera (Ascensor Plaza de las Escuelas),,Calle Trauko / Bilbao,43.266832,-2.920831,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2641_Entrada_E4:,,Irteeera (Travesía C),,Calle Trauko / Bilbao,43.268187,-2.920416,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2641_Entrada_E5:,,Irteeera (Ascensor Travesía C),,Calle Trauko / Bilbao,43.267786,-2.919568,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2641_Entrada_E6:,,Irteeera (San Valentín de Berriotxoa),,Calle Trauko / Bilbao,43.266597,-2.918062,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2642_Entrada_E1:,,Irteera,,Mikel Zarate Plaza / Zamudio,43.284397,-2.864788,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2642:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2643_Entrada_E1:,,Irteeera,,"Barrio Elejalde, s/n / Forua",43.332432,-2.673421,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2643:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2645_Entrada_E1:,,Irteera (Kanpokoa),,"Plaza estación, s/n bajo / Gernika-Lumo",43.314434,-2.67619,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2645:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2645_Entrada_E2:,,Irteera (Geltoki eraikina),,"Plaza estación, s/n bajo / Gernika-Lumo",43.314579,-2.676147,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2645:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2646_Entrada_E1:,,Irteera (Urb. Torreondo),,"Avd. Cervantes, 8 bajo / Basauri",43.239097,-2.878606,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2646:,,1,ES:Euskotren:Level:Level:0:,
