stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
2105,48069005,TROBIKA AUZOA (2105),,43.3568291322985,-2.8382923090321,3,,0,,Europe/Madrid,0,0,
2108,48069023,ATELA (2108),,43.3494538001288,-2.82626301882093,3,,0,,Europe/Madrid,0,0,
2109,48069025,BELAKO (2109),,43.3461096335188,-2.81828483407803,3,,0,,Europe/Madrid,1,0,
2110,48069028,LLONA (CRUCE MEÑAKA) (2110),,43.3444932467389,-2.81542851291681,3,,0,,Europe/Madrid,0,0,
2111,48069026,BLANKONE (2111),,43.3407612180393,-2.81221737500676,3,,0,,Europe/Madrid,0,0,
2112,48038013,GARELLANO (2112),,43.3376320868134,-2.80481910965008,3,,0,,Europe/Madrid,0,0,
2113,48038001,SOIETXE (2113),,43.3356573425559,-2.80253697579757,3,,0,,Europe/Madrid,0,0,
2114,48038014,IBARRA (2114),,43.3305838840269,-2.80029610553023,3,,0,,Europe/Madrid,0,0,
2115,48035003,FRUIZ (2115),,43.327492773265,-2.78465044270636,3,,0,,Europe/Madrid,1,0,
2116,48010001,AMOTXEBARRI (2116),,43.3252940297894,-2.77847002500062,3,,0,,Europe/Madrid,0,0,
2117,48010002,OLATXU BIDETXE (2117),,43.3275929863953,-2.76695996070195,3,,0,,Europe/Madrid,0,0,
2118,48010003,OLATXU (2118),,43.3279597811688,-2.76078502822944,3,,0,,Europe/Madrid,0,0,
2119,48010007,OLABARRI (2119),,43.3268036223912,-2.7548444590866,3,,0,,Europe/Madrid,0,0,
2120,48066001,OLA (2120),,43.3200234021453,-2.74668269381624,3,,0,,Europe/Madrid,0,0,
2121,48066016,ZUGARRETA (2121),,43.3131478576505,-2.74692520424635,3,,0,,Europe/Madrid,0,0,
2122,48066002,IZABELE (2122),,43.3102314108745,-2.74731475374482,3,,0,,Europe/Madrid,0,0,
2123,48066015,SAGASTI (MEAKAUR) (2123),,43.3075360347511,-2.74591914968105,3,,0,,Europe/Madrid,0,0,
2124,48066004,GEREKIZ (2124),,43.3008632775251,-2.73940184238318,3,,0,,Europe/Madrid,1,0,
2125,48067008,ESTRATA (2125),,43.2983291698047,-2.7299937011975,4,,0,,Europe/Madrid,0,0,
2126,48067009,ITURRI (2126),,43.2957218013026,-2.72040175736478,4,,0,,Europe/Madrid,0,0,
2127,48067010,BIDAKURTZE (2127),,43.2931521519793,-2.71366721508757,4,,0,,Europe/Madrid,0,0,
2128,48067011,ELEXALDE (2128),,43.2922965551461,-2.70818880061933,4,,0,,Europe/Madrid,0,0,
2129,48067012,ETXE BARRIAK (2129),,43.2915568145269,-2.70245221553576,4,,0,,Europe/Madrid,0,0,
2130,48067013,IGERTU (2130),,43.2906120269759,-2.69753406362372,4,,0,,Europe/Madrid,0,0,
2131,48067021,KURTZERO (2131),,43.2891970339472,-2.69032999133649,4,,0,,Europe/Madrid,0,0,
2139,48067022,KURTZERO (2139),,43.2892626691172,-2.68962913471376,4,,0,,Europe/Madrid,0,0,
2140,48067014,IGERTU (2140),,43.290828460998,-2.69765626078491,4,,0,,Europe/Madrid,0,0,
2141,48067015,ETXE BARRIAK (2141),,43.2921132955886,-2.70345602087818,4,,0,,Europe/Madrid,0,0,
2142,48067016,ELEXALDE (2142),,43.2925643596987,-2.70727529850365,4,,0,,Europe/Madrid,0,0,
2143,48067017,BIDAKURTZE (2143),,43.2933186213179,-2.71362082244009,4,,0,,Europe/Madrid,1,0,
2144,48067018,ITURRI (2144),,43.2958747273882,-2.72033941676927,4,,0,,Europe/Madrid,1,0,
2145,48067019,ESTRATA (2145),,43.2984461121368,-2.72994386970876,4,,0,,Europe/Madrid,0,0,
2146,48066005,GEREKIZ (2146),,43.3013532736846,-2.74105184869182,3,,0,,Europe/Madrid,1,0,
2147,48066014,SAGASTI (MEAKAUR) (2147),,43.3075987348538,-2.74576969116282,3,,0,,Europe/Madrid,0,0,
2148,48066007,IZABELE (2148),,43.3103797673677,-2.74721549176684,3,,0,,Europe/Madrid,0,0,
2149,48066017,ZUGARRETA (2149),,43.3130753684945,-2.74672080267595,3,,0,,Europe/Madrid,0,0,
2150,48066008,OLA (2150),,43.3198689583749,-2.7460666933714,3,,0,,Europe/Madrid,0,0,
2151,48010008,OLABARRI (2151),,43.3275244573415,-2.75506357917527,3,,0,,Europe/Madrid,0,0,
2152,48010004,OLATXU (2152),,43.3278982436701,-2.76150066878743,3,,0,,Europe/Madrid,0,0,
2153,48010005,OLATXU BIDETXE (2153),,43.3277184055936,-2.76664371980796,3,,0,,Europe/Madrid,0,0,
2154,48010006,AMOTXEBARRI (2154),,43.3261658635767,-2.77764047100159,3,,0,,Europe/Madrid,0,0,
2155,48035004,FRUIZ (2155),,43.327430547059,-2.78445676618563,3,,0,,Europe/Madrid,0,0,
2156,48038015,IBARRA (2156),,43.3306378034072,-2.80023425375326,3,,0,,Europe/Madrid,0,0,
2157,48038002,SOIETXE (2157),,43.3359092557006,-2.80241279863863,3,,0,,Europe/Madrid,1,0,
2158,48038012,GARELLANO (2158),,43.3380559084768,-2.80517551135624,3,,0,,Europe/Madrid,0,0,
2159,48069029,BLANKONE (2159),,43.3407121794824,-2.80978712476768,3,,0,,Europe/Madrid,0,0,
2160,48069048,LLONA (2160),,43.3440601793883,-2.81490300339099,3,,0,,Europe/Madrid,0,0,
2161,48069030,BELAKO (2161),,43.3461498399526,-2.81808730351796,3,,0,,Europe/Madrid,0,0,
2162,48069031,ATELA (2162),,43.3492099675275,-2.8251470543043,3,,0,,Europe/Madrid,0,0,
2174,48017011,Zubiaur tar Kepa. Udal Azoka (2174),,43.4197303695322,-2.72818766105557,4,,0,,Europe/Madrid,1,0,
2175,48017013,AMETZAGA (2175),,43.4197891740158,-2.73689114734762,4,,0,,Europe/Madrid,1,0,
2176,48017024,ITURRANDIAGA. SAN MIGEL (2176),,43.4170163332291,-2.74914452049573,4,,0,,Europe/Madrid,0,0,
2177,48017025,ITUBIZKAR. SAN MIGEL (2177),,43.4120300739266,-2.75430333694151,4,,0,,Europe/Madrid,0,0,
2178,48017007,GANEKOLANDA. MAÑU (2178),,43.4049906582567,-2.76053684794009,4,,0,,Europe/Madrid,0,0,
2179,48017004,ELIZALDE. MAÑU (2179),,43.3993978220943,-2.75899759570794,4,,0,,Europe/Madrid,0,0,
2180,48017009,ARRIZURIETA. MAÑU (2180),,43.3933960428333,-2.77080643614067,4,,0,,Europe/Madrid,0,0,
2181,48017005,LANDANE. MAÑU (2181),,43.3882374679127,-2.77129887566359,4,,0,,Europe/Madrid,0,0,
2182,48064008,EMERANDO GANE (2182),,43.3844666251329,-2.77684032476066,3,,0,,Europe/Madrid,0,0,
2183,48064003,EMERANDO (2183),,43.3803871354054,-2.79079303231384,3,,0,,Europe/Madrid,0,0,
2184,48064004,BIDEBIETA (2184),,43.3729263191617,-2.80209516694015,3,,0,,Europe/Madrid,0,0,
2185,48911001,BURGOA (2185),,43.3154615647324,-2.66767346702807,5,,0,,Europe/Madrid,0,0,
2186,48911002,OBIETA (2186),,43.3131341489375,-2.66314816682151,5,,0,,Europe/Madrid,0,0,
2187,48911003,ELEXALDE (2187),,43.3095837253523,-2.66180411625878,5,,0,,Europe/Madrid,0,0,
2188,48911004,ISPIZUA (2188),,43.3070582176188,-2.65778119571583,5,,0,,Europe/Madrid,0,0,
2189,48911009,SAGARTZOLA (2189),,43.3039726670035,-2.65578889915952,5,,0,,Europe/Madrid,0,0,
2190,48062005,MARMIZ (2190),,43.2985048128661,-2.64877264137544,5,,0,,Europe/Madrid,0,0,
2191,48062006,ELEXALDE (2191),,43.2814074162673,-2.64371913297686,5,,0,,Europe/Madrid,0,0,
2192,48062007,MARMIZ (2192),,43.2979365220813,-2.64885740309092,5,,0,,Europe/Madrid,0,0,
2193,48911010,SAGARTZOLA (2193),,43.3042875996479,-2.65571302088514,5,,0,,Europe/Madrid,0,0,
2194,48911005,ISPIZUA (2194),,43.3079059625701,-2.65822033479192,5,,0,,Europe/Madrid,0,0,
2195,48911006,ELEXALDE (2195),,43.3097631577724,-2.66158116712992,5,,0,,Europe/Madrid,0,0,
2196,48911007,OBIETA (2196),,43.3126696793372,-2.66137501341746,5,,0,,Europe/Madrid,0,0,
2197,48911008,BURGOA (2197),,43.3158370598955,-2.66674639590572,5,,0,,Europe/Madrid,0,0,
2198,48046013,MESTIKABASO 5 (2198),,43.3104328993416,-2.68190634311695,4,,0,,Europe/Madrid,1,0,
2199,48046015,ZALLO (2199),,43.309990300921,-2.69797561284742,4,,0,,Europe/Madrid,0,0,
2200,48079001,ELEIZALDE (ALTOAGA) (2200),,43.313940603324,-2.72186673136091,4,,0,,Europe/Madrid,0,0,
2201,48079002,ERRIGOITI (URIA) (2201),,43.3190165131704,-2.72455651991273,4,,0,,Europe/Madrid,1,0,
2202,48079003,ELEIZALDE (ALTOAGA) (2202),,43.3136419242167,-2.72123918285981,4,,0,,Europe/Madrid,0,0,
2203,48046016,ZALLO (2203),,43.3096201074552,-2.69759519211709,4,,0,,Europe/Madrid,0,0,
2204,48046014,MESTIKABASO 2 (2204),,43.3104692943137,-2.68204179361572,4,,0,,Europe/Madrid,0,0,
2205,48914009,BELENDIZ (2205),,43.3200320720391,-2.64266179645318,5,,0,,Europe/Madrid,0,0,
2206,48909005,LOITXIAGA (2206),,43.3225301528659,-2.60299499797524,5,,0,,Europe/Madrid,0,0,
2207,48909006,ARGIARRO (2207),,43.3180128213919,-2.58854610777314,5,,0,,Europe/Madrid,0,0,
2208,48909001,ELEXALDE (2208),,43.3222583426792,-2.58725933651802,5,,0,,Europe/Madrid,0,0,
2209,48909002,ZABALETA (2209),,43.3259909104021,-2.58608699754607,5,,0,,Europe/Madrid,0,0,
2210,48909004,INTXAURRAGA (2210),,43.3283034125104,-2.58811882817532,5,,0,,Europe/Madrid,0,0,
2211,48909003,IKAZURIETA (2211),,43.3317861762938,-2.59006880821681,5,,0,,Europe/Madrid,0,0,
2212,48033001,GABIKA (2212),,43.3414372240888,-2.60230406449986,5,,0,,Europe/Madrid,0,0,
2213,48033002,AKORDA (2213),,43.3463495918671,-2.60894695734725,5,,0,,Europe/Madrid,0,0,
2214,48033003,ZEETA (2214),,43.3518958133209,-2.61606185878918,5,,0,,Europe/Madrid,0,0,
2251,48064001,BIDEBIETA (2251),,43.3728089194229,-2.80189805162207,3,,0,,Europe/Madrid,0,0,
2252,48064002,EMERANDO (2252),,43.3803773397825,-2.79036098744235,3,,0,,Europe/Madrid,0,0,
2253,48064007,EMERANDO GANE (2253),,43.384847093115,-2.77801179987618,3,,0,,Europe/Madrid,0,0,
2254,48017002,LANDANE. MAÑU (2254),,43.3882056536478,-2.7711496003377,4,,0,,Europe/Madrid,0,0,
2255,48017008,ARRIZURIETA. MAÑU (2255),,43.393206505111,-2.77058501521272,4,,0,,Europe/Madrid,0,0,
2256,48017003,ELIZALDE. MAÑU (2256),,43.3993861873187,-2.75881771749583,4,,0,,Europe/Madrid,0,0,
2257,48017006,GANEKOLANDA. MAÑU (2257),,43.4050307872959,-2.7603502032834,4,,0,,Europe/Madrid,0,0,
2258,48017026,ITUBIZKAR. SAN MIGEL (2258),,43.4128836801414,-2.75345997051027,4,,0,,Europe/Madrid,0,0,
2259,48017027,ITURRANDIAGA. SAN MIGEL (2259),,43.4168365172115,-2.74926878783177,4,,0,,Europe/Madrid,0,0,
2261,48017010,Zubiaur tar Kepa. Udal Azoka (2261),,43.4196037391151,-2.72794857806202,4,,0,,Europe/Madrid,1,0,
2281,48046008,LORATEGIETA (2281),,43.3191549764626,-2.66823285142746,4,,0,,Europe/Madrid,0,0,
2282,48914006,UARKA (2282),,43.3186654255903,-2.65446518904586,5,,0,,Europe/Madrid,0,0,
2283,48914005,ZUBIATE (2283),,43.3088450630222,-2.64442920900319,5,,0,,Europe/Madrid,0,0,
2284,48914007,LOIOLA (2284),,43.3056591376157,-2.64065150716779,5,,0,,Europe/Madrid,0,0,
2285,48914008,ELEIZALDE (2285),,43.2974693221017,-2.63772750770697,5,,0,,Europe/Madrid,0,0,
2286,48062003,OROROAGA (2286),,43.2934869349716,-2.63418862300875,5,,0,,Europe/Madrid,0,0,
2287,48062004,OLABE (2287),,43.2835056734669,-2.6323920926587,5,,0,,Europe/Madrid,0,0,
2288,48007010,MATXINENA (2288),,43.2775520678701,-2.62410436070385,5,,0,,Europe/Madrid,0,0,
2289,48007011,AGARRE (2289),,43.2751631730442,-2.62008154154234,5,,0,,Europe/Madrid,0,0,
2290,48007012,BERREÑO (2290),,43.2745914579332,-2.61073142166384,5,,0,,Europe/Madrid,0,0,
2291,48007013,ASTORKIGANE (2291),,43.2724574647892,-2.60731176463912,5,,0,,Europe/Madrid,0,0,
2292,48007014,SUSAETA (2292),,43.2721553977811,-2.59689050481055,5,,0,,Europe/Madrid,0,0,
2293,48007002,MUNITIBAR (2293),,43.2657502655672,-2.59228236440827,5,,0,,Europe/Madrid,0,0,
2294,48007004,UREBEI (2294),,43.2745120935264,-2.5936583492818,5,,0,,Europe/Madrid,0,0,
2295,48070007,GOIKOLEA (2295),,43.286009226856,-2.58568062582006,5,,0,,Europe/Madrid,0,0,
2296,48070008,ASTUDI (2296),,43.2900446169979,-2.58109835881615,5,,0,,Europe/Madrid,0,0,
2297,48070009,ZETOKIZ (2297),,43.2936649682464,-2.57155653245747,5,,0,,Europe/Madrid,0,0,
2298,48070010,AULESTIA PLAZA (2298),,43.2970758631072,-2.56273886605584,5,,0,,Europe/Madrid,0,0,
2299,48070011,ANGIZ (2299),,43.3037329110597,-2.54610542752338,5,,0,,Europe/Madrid,0,0,
2300,48070014,MENDIKOETXE (2300),,43.3148595840442,-2.54084326199543,5,,0,,Europe/Madrid,0,0,
2301,48070012,BENGOETXE (2301),,43.3223016342568,-2.54190955157421,5,,0,,Europe/Madrid,0,0,
2302,48047006,OKAMIKA (2302),,43.3301129889527,-2.54301020601978,5,,0,,Europe/Madrid,0,0,
2303,48047007,ELEXALDE (2303),,43.3310169800128,-2.53719372866641,5,,0,,Europe/Madrid,1,0,
2304,48047008,LEGUARRI (2304),,43.3335737396306,-2.53484288550022,5,,0,,Europe/Madrid,0,0,
2305,48047009,LARIZ-OLETA (2305),,43.3386664122698,-2.52730334107306,5,,0,,Europe/Madrid,0,0,
2306,48047010,LARIZ (2306),,43.3397057863719,-2.52389031063527,5,,0,,Europe/Madrid,1,0,
2307,48004002,ARBITXA (2307),,43.3373551457755,-2.51461285886694,5,,0,,Europe/Madrid,0,0,
2308,48007017,INGELESENA (2308),,43.279602863206,-2.59398718889097,5,,0,,Europe/Madrid,0,0,
2309,48007018,INGELESENA (2309),,43.2795616418499,-2.59505971063406,5,,0,,Europe/Madrid,0,0,
2313,48047001,LARIZ (2313),,43.3400545367052,-2.52330775084326,5,,0,,Europe/Madrid,1,0,
2314,48047002,LARIZ-OLETA (2314),,43.3385532274834,-2.52824167769325,5,,0,,Europe/Madrid,1,0,
2315,48047003,LEGUARRI (2315),,43.3334231737505,-2.53546081302593,5,,0,,Europe/Madrid,0,0,
2316,48047004,ELEXALDE (2316),,43.3312873577466,-2.5372533512954,5,,0,,Europe/Madrid,0,0,
2317,48047005,OKAMIKA (2317),,43.3304734559027,-2.54308151320971,5,,0,,Europe/Madrid,0,0,
2318,48070001,BENGOETXE (2318),,43.3221488082248,-2.54197236626209,5,,0,,Europe/Madrid,0,0,
2319,48070013,MENDIKOETXE (2319),,43.3149951930443,-2.54097789121624,5,,0,,Europe/Madrid,0,0,
2320,48070002,ANGIZ (2320),,43.3038144391948,-2.54622811675854,5,,0,,Europe/Madrid,0,0,
2321,48070003,AULESTIA PLAZA (2321),,43.2971618804245,-2.56286276488665,5,,0,,Europe/Madrid,0,0,
2322,48070004,ZETOKIZ (2322),,43.293719926924,-2.57180516299189,5,,0,,Europe/Madrid,0,0,
2323,48070005,ASTUDI (2323),,43.2902071248305,-2.58121434844748,5,,0,,Europe/Madrid,0,0,
2324,48070006,GOIKOLEA (2324),,43.2860456462183,-2.58579131258863,5,,0,,Europe/Madrid,0,0,
2325,48007003,UREBEI (2325),,43.2745757679022,-2.59383908370556,5,,0,,Europe/Madrid,0,0,
2326,48007001,MUNITIBAR (2326),,43.2657378077005,-2.59204623680566,5,,0,,Europe/Madrid,1,0,
2327,48007005,SUSAETA (2327),,43.2723256567521,-2.59665523979843,5,,0,,Europe/Madrid,0,0,
2328,48007006,ASTORKIGANE (2328),,43.2725694656767,-2.60714948638162,5,,0,,Europe/Madrid,0,0,
2329,48007007,BERREÑO (2329),,43.2748797260881,-2.61076655545542,5,,0,,Europe/Madrid,0,0,
2330,48007008,AGARRE (2330),,43.27516141183,-2.61955162910605,5,,0,,Europe/Madrid,0,0,
2331,48007009,MATXINENA (2331),,43.2777951477321,-2.62409054004556,5,,0,,Europe/Madrid,0,0,
2332,48062001,OLABE (2332),,43.283783067498,-2.63184809859174,5,,0,,Europe/Madrid,0,0,
2333,48062002,OROROAGA (2333),,43.2935043914052,-2.63401581003916,5,,0,,Europe/Madrid,0,0,
2334,48914001,ELEIZALDE (2334),,43.2973246261691,-2.63753111429698,5,,0,,Europe/Madrid,0,0,
2335,48914002,LOIOLA (2335),,43.3048528885058,-2.64054405510442,5,,0,,Europe/Madrid,1,0,
2336,48914004,ZUBIATE (2336),,43.3115468540109,-2.64694652376652,5,,0,,Europe/Madrid,0,0,
2337,48914003,UARKA (2337),,43.3188345747191,-2.6543602664992,5,,0,,Europe/Madrid,0,0,
2338,48046007,LORATEGIETA (2338),,43.3193293747563,-2.66887838409295,4,,0,,Europe/Madrid,1,0,
2341,48017014,KALTZADA (2341),,43.4234347386732,-2.7286600534189,4,,0,,Europe/Madrid,1,0,
2342,48017015,GIBELA. ARANE (2342),,43.4278556166765,-2.74016728218587,4,,0,,Europe/Madrid,0,0,
2343,48017016,ERLEKO PUNTA. ARANE (2343),,43.4308837010853,-2.74131573242414,4,,0,,Europe/Madrid,0,0,
2344,48017034,ALBAREZENE. ARANE (2344),,43.4376917076756,-2.74971403207612,4,,0,,Europe/Madrid,0,0,
2345,48017017,TALAIA (2345),,43.4464429772657,-2.75761212775161,4,,0,,Europe/Madrid,0,0,
2346,48012017,GAZTELU BEGI (2346),,43.4395067489466,-2.78309547700924,4,,0,,Europe/Madrid,1,0,
2347,48012019,SAN PELAIO ALDE 76 (2347),,43.4337791757828,-2.78747758491732,4,,0,,Europe/Madrid,0,0,
2349,48012021,SAN PELAIO (BEGIRATOKIA/MIRADOR) (2349),,43.4316052728603,-2.80033492130415,4,,0,,Europe/Madrid,0,0,
2352,48012023,SAN PELAIO (BEGIRATOKIA/MIRADOR) (2352),,43.4314789097605,-2.80016235993585,4,,0,,Europe/Madrid,1,0,
2355,48012015,SAN PELAIO ALDE 75 (2355),,43.4338489537886,-2.78626645613628,4,,0,,Europe/Madrid,0,0,
2357,48017020,TALAIA (2357),,43.4464561433092,-2.75533810572001,4,,0,,Europe/Madrid,0,0,
2358,48017035,ALBAREZENE. ARANE (2358),,43.4375207068534,-2.74975180702516,4,,0,,Europe/Madrid,0,0,
2359,48017033,ESKOLETA. ARANE (2359),,43.4346869336715,-2.74684743680042,4,,0,,Europe/Madrid,0,0,
2360,48017021,ERLEKO PUNTA. ARANE (2360),,43.4310202173832,-2.74195763115017,4,,0,,Europe/Madrid,0,0,
2361,48017031,GIBELA. ARANE (2361),,43.4277572424564,-2.74046421634962,4,,0,,Europe/Madrid,0,0,
2362,48017022,ARITZATXUGANA. ARANE (2362),,43.4242690546439,-2.73219846994094,4,,0,,Europe/Madrid,0,0,
2363,48017029,KALTZADA (2363),,43.4233722358279,-2.72888270153498,4,,0,,Europe/Madrid,1,0,
2370,48041010,AGIRRETA (2370),,43.357516763884,-2.65338098059356,5,,0,,Europe/Madrid,0,0,
2371,48041011,ISLA BEKOA (2371),,43.3605225555547,-2.66489042648712,5,,0,,Europe/Madrid,0,0,
2372,48041012,ISLA GOIKOA (2372),,43.3639896246356,-2.66809254505952,5,,0,,Europe/Madrid,0,0,
2373,48041013,OZAMIZ (2373),,43.3670542189112,-2.66914962427965,5,,0,,Europe/Madrid,0,0,
2374,48076004,KANALA (ELEXALDE) (2374),,43.3790022722598,-2.6735021351183,5,,0,,Europe/Madrid,0,0,
2375,48076005,KANALA (JANTOKIA) (2375),,43.3853624993432,-2.67804544441628,5,,0,,Europe/Madrid,0,0,
2376,48048014,LAIDA (KANPINA/CAMPING) (2376),,43.3957388547174,-2.68053918631681,5,,0,,Europe/Madrid,1,0,
2377,48048013,LAIDA (HONDARTZA/PLAYA) (2377),,43.4003261930789,-2.68450336509353,5,,0,,Europe/Madrid,0,0,
2378,48048016,ANZORA (2378),,43.4091663982893,-2.67801078716182,5,,0,,Europe/Madrid,0,0,
2379,48048012,LAGA (2379),,43.407781317323,-2.6568861477082,5,,0,,Europe/Madrid,1,0,
2380,48048017,LASTARRIA (2380),,43.3990313151671,-2.64661754341432,5,,0,,Europe/Madrid,0,0,
2381,48048019,AKORDA (2381),,43.3914640672087,-2.63972243036411,5,,0,,Europe/Madrid,0,0,
2382,48048020,DURUKIZ (2382),,43.3901556153101,-2.63523004181314,5,,0,,Europe/Madrid,1,0,
2383,48048015,GAMETXO (2383),,43.4067813127361,-2.67926402412976,5,,0,,Europe/Madrid,0,0,
2384,48048018,ZUBIBARRIAGA (2384),,43.3938137474449,-2.64243737922263,5,,0,,Europe/Madrid,0,0,
2385,48048027,ZUBIBARRIAGA (2385),,43.3938944381901,-2.64232565081067,5,,0,,Europe/Madrid,0,0,
2386,48048029,ANZORA (2386),,43.4092607738551,-2.67635525864088,5,,0,,Europe/Madrid,0,0,
2391,48048025,DURUKIZ (2391),,43.3909947458647,-2.63576828819833,5,,0,,Europe/Madrid,1,0,
2392,48048026,AKORDA (2392),,43.391626366186,-2.63979184901748,5,,0,,Europe/Madrid,0,0,
2393,48048028,LASTARRIA (2393),,43.3990033097527,-2.64629663545988,5,,0,,Europe/Madrid,0,0,
2394,48048007,LAGA (2394),,43.408210702908,-2.65594506739592,5,,0,,Europe/Madrid,0,0,
2395,48048030,GAMETXO (2395),,43.4068000138325,-2.67951093465396,5,,0,,Europe/Madrid,0,0,
2396,48048008,LAIDA (HONDARTZA/PLAYA) (2396),,43.4006578963365,-2.68472442371307,5,,0,,Europe/Madrid,0,0,
2397,48048031,LAIDA (KANPINA/CAMPING) (2397),,43.3958580813533,-2.68131649894839,5,,0,,Europe/Madrid,0,0,
2398,48076006,KANALA (JANTOKIA) (2398),,43.3854269474322,-2.67826091350916,5,,0,,Europe/Madrid,0,0,
2399,48076007,KANALA (ELEXALDE) (2399),,43.3788744397791,-2.67357614908623,5,,0,,Europe/Madrid,0,0,
2400,48041018,OZAMIZ (2400),,43.3674417276765,-2.66925860037486,5,,0,,Europe/Madrid,0,0,
2401,48041019,ISLA BEKOA (2401),,43.3605506528301,-2.66526050404444,5,,0,,Europe/Madrid,0,0,
2402,48041020,ISLA GOIKOA (2402),,43.3641072184595,-2.66827703087571,5,,0,,Europe/Madrid,0,0,
2403,48041021,AGIRRETA (2403),,43.3574540698944,-2.65349240146017,5,,0,,Europe/Madrid,0,0,
2404,48020087,BAILEN 1 (2404),,43.2600844698056,-2.9258741506268,1,,0,,Europe/Madrid,1,0,
2406,48020095,ATXURI 4 (2406),,43.2549944717662,-2.92219671980597,1,,0,,Europe/Madrid,1,0,
2410,48025034,ARESANDIAGA (2410),,43.1730699800579,-2.90070031790132,3,,0,,Europe/Madrid,0,0,
2411,48015029,KARMELO TORRE 4 (2411),,43.2376138806132,-2.89813232373685,2,,0,,Europe/Madrid,1,0,
2412,48015030,BASOZELAI (KARMELO TORRE 22) (2412),,43.2363696053217,-2.89632394511578,2,,0,,Europe/Madrid,1,0,
2421,48011006,AGUIRRE (MARTIARTU INDUSTRIALDEA) (2421),,43.1960960162036,-2.90044329412431,2,,0,,Europe/Madrid,0,0,
2422,48011007,BENTAKO ERREKA (2422),,43.1893098265143,-2.89910319041718,2,,0,,Europe/Madrid,0,0,
2423,48011008,TXAKO (2423),,43.1843151696182,-2.8974182990251,2,,0,,Europe/Madrid,0,0,
2424,48065001,USILA ZUBIA / PUENTE USILA (2424),,43.1840839117973,-2.90066733280788,3,,0,,Europe/Madrid,1,0,
2425,48065002,TORRE DE UGAO 8 (2425),,43.181460567838,-2.90247549186348,3,,0,,Europe/Madrid,1,0,
2426,48065003,TORRE DE UGAO (GELTOKIA/ESTACIÓN) (2426),,43.1789337123479,-2.90256109197478,3,,0,,Europe/Madrid,1,0,
2427,48065005,SAN BARTOLOMÉ (CHAKALA) (2427),,43.1761251575709,-2.9024029002922,3,,0,,Europe/Madrid,1,0,
2428,48025033,ARESANDIAGA (2428),,43.1730881283663,-2.90086023102885,3,,0,,Europe/Madrid,0,0,
2430,48025002,ELORREBIETA (2430),,43.1669573858618,-2.89259087264789,3,,0,,Europe/Madrid,0,0,
2431,48025003,ARBILDU (2431),,43.1636136563324,-2.88829973915578,3,,0,,Europe/Madrid,0,0,
2432,48025035,URIONDO (2432),,43.1625077029894,-2.88540618680732,3,,0,,Europe/Madrid,0,0,
2433,48025004,SANTA KRUTZ (2433),,43.1610782453886,-2.88315042027946,3,,0,,Europe/Madrid,0,0,
2434,48025005,TELLERITXU (2434),,43.1581817896095,-2.88178691847555,3,,0,,Europe/Madrid,0,0,
2435,48025006,ARKULANDA (2435),,43.1556746911137,-2.87820894914116,3,,0,,Europe/Madrid,0,0,
2436,48025007,OLATXU (2436),,43.1542661925912,-2.8747420588074,3,,0,,Europe/Madrid,1,0,
2437,48025008,OLATZAR (2437),,43.1524335363984,-2.87054441981783,3,,0,,Europe/Madrid,0,0,
2438,48025009,AREILTZA (2438),,43.1508289987525,-2.86519548937605,3,,0,,Europe/Madrid,0,0,
2439,48025010,ZAUTUOLA (2439),,43.147556357858,-2.85467054677488,3,,0,,Europe/Madrid,1,0,
2440,48025011,UDALETXEA/AYUNTAMIENTO (2440),,43.1475401738855,-2.84912412172751,3,,0,,Europe/Madrid,1,0,
2441,48025012,ZUBIBARRIA (2441),,43.1467936288598,-2.84300167921174,3,,0,,Europe/Madrid,1,0,
2442,48025013,ERMITABARRI (2442),,43.1463926731377,-2.83328366356721,3,,0,,Europe/Madrid,0,0,
2443,48023004,HERRIKO PLAZA (2443),,43.1328280361637,-2.78302726531787,3,,0,,Europe/Madrid,1,0,
2445,48025020,ERMITABARRI (2445),,43.1465624582701,-2.83331357809344,3,,0,,Europe/Madrid,0,0,
2446,48025021,ZUBIBARRIA (2446),,43.1468388385202,-2.84313684155554,3,,0,,Europe/Madrid,1,0,
2447,48025022,UDALETXEA/AYUNTAMIENTO (2447),,43.1477064304552,-2.84887160017038,3,,0,,Europe/Madrid,1,0,
2448,48025023,ZAUTUOLA (2448),,43.1477014631735,-2.85548188272235,3,,0,,Europe/Madrid,1,0,
2449,48025024,AREILTZA (2449),,43.15104506084,-2.86514938579979,3,,0,,Europe/Madrid,0,0,
2450,48025025,OLATZAR (2450),,43.1524965103377,-2.87049140060246,3,,0,,Europe/Madrid,0,0,
2451,48025026,OLATXU (2451),,43.1543742518417,-2.87474306806459,3,,0,,Europe/Madrid,1,0,
2452,48025027,ARKULANDA (2452),,43.1557871977277,-2.87815829653426,3,,0,,Europe/Madrid,1,0,
2453,48025028,TELLERITXU (2453),,43.1582807205859,-2.88166864488407,3,,0,,Europe/Madrid,0,0,
2454,48025029,SANTA KRUTZ (2454),,43.1611456457688,-2.88301744238959,3,,0,,Europe/Madrid,0,0,
2455,48025038,URIONDO (2455),,43.1625524841057,-2.88516377032152,3,,0,,Europe/Madrid,0,0,
